Company,HAS_SEC_FILINGS,SecFilings
0001500217,HAS_SEC_FILINGS,0001500217-20-000010.txt
0001500217,HAS_SEC_FILINGS,0001500217-19-000010.txt
0001500217,HAS_SEC_FILINGS,0001500217-18-000024.txt
0001500217,HAS_SEC_FILINGS,0001500217-17-000006.txt
0001500217,HAS_SEC_FILINGS,0001500217-16-000148.txt
0001500217,HAS_SEC_FILINGS,0001500217-15-000039.txt
0001500217,HAS_SEC_FILINGS,0001500217-14-000020.txt
0001500217,HAS_SEC_FILINGS,0001193125-13-071652.txt
0001500217,HAS_SEC_FILINGS,0001193125-12-106547.txt
0001500217,HAS_SEC_FILINGS,0001193125-11-082178.txt
0001500217,HAS_SEC_FILINGS,0001500217-15-000039.txt
0001500217,HAS_SEC_FILINGS,0001500217-14-000020.txt
0001500217,HAS_SEC_FILINGS,0001193125-13-071652.txt
0001500217,HAS_SEC_FILINGS,0001193125-12-106547.txt
0001500217,HAS_SEC_FILINGS,0001193125-11-082178.txt
0001551152,HAS_SEC_FILINGS,0001551152-25-000020.txt
0001551152,HAS_SEC_FILINGS,0001551152-24-000011.txt
0001551152,HAS_SEC_FILINGS,0001551152-23-000011.txt
0001551152,HAS_SEC_FILINGS,0001551152-22-000007.txt
0001551152,HAS_SEC_FILINGS,0001551152-21-000008.txt
0001551152,HAS_SEC_FILINGS,0001551152-20-000007.txt
0001551152,HAS_SEC_FILINGS,0001551152-19-000008.txt
0001551152,HAS_SEC_FILINGS,0001551152-18-000014.txt
0001551152,HAS_SEC_FILINGS,0001551152-17-000004.txt
0001551152,HAS_SEC_FILINGS,0001047469-16-010239.txt
0001551152,HAS_SEC_FILINGS,0001047469-15-000995.txt
0001551152,HAS_SEC_FILINGS,0001047469-14-001154.txt
0001551152,HAS_SEC_FILINGS,0001047469-13-002827.txt
0001551152,HAS_SEC_FILINGS,0001047469-15-000995.txt
0001551152,HAS_SEC_FILINGS,0001047469-14-001154.txt
0001551152,HAS_SEC_FILINGS,0001047469-13-002827.txt
0001140859,HAS_SEC_FILINGS,0001140859-24-000177.txt
0001140859,HAS_SEC_FILINGS,0001140859-23-000197.txt
0001140859,HAS_SEC_FILINGS,0001140859-22-000098.txt
0001140859,HAS_SEC_FILINGS,0001140859-21-000058.txt
0001140859,HAS_SEC_FILINGS,0001140859-20-000050.txt
0001140859,HAS_SEC_FILINGS,0001140859-19-000040.txt
0001140859,HAS_SEC_FILINGS,0001140859-18-000053.txt
0001140859,HAS_SEC_FILINGS,0001140859-17-000047.txt
0001140859,HAS_SEC_FILINGS,0001140859-16-000022.txt
0001140859,HAS_SEC_FILINGS,0001047469-15-008939.txt
0001140859,HAS_SEC_FILINGS,0001047469-14-009555.txt
0001140859,HAS_SEC_FILINGS,0001047469-13-010867.txt
0001140859,HAS_SEC_FILINGS,0001047469-12-010807.txt
0001140859,HAS_SEC_FILINGS,0000950123-11-100028.txt
0001140859,HAS_SEC_FILINGS,0000950123-10-108165.txt
0001140859,HAS_SEC_FILINGS,0000950123-09-066012.txt
0001140859,HAS_SEC_FILINGS,0001193125-08-243469.txt
0001140859,HAS_SEC_FILINGS,0001193125-07-255013.txt
0001140859,HAS_SEC_FILINGS,0001193125-06-249498.txt
0001140859,HAS_SEC_FILINGS,0001193125-05-240076.txt
0001140859,HAS_SEC_FILINGS,0001193125-04-211073.txt
0001140859,HAS_SEC_FILINGS,0001193125-03-097066.txt
0001140859,HAS_SEC_FILINGS,0001021408-02-015488.txt
0001140859,HAS_SEC_FILINGS,0000011454-01-500032.txt
0001140859,HAS_SEC_FILINGS,0001047469-14-009555.txt
0001140859,HAS_SEC_FILINGS,0001047469-13-010867.txt
0001140859,HAS_SEC_FILINGS,0001047469-12-010807.txt
0001140859,HAS_SEC_FILINGS,0000950123-11-100028.txt
0001140859,HAS_SEC_FILINGS,0000950123-10-108165.txt
0001140859,HAS_SEC_FILINGS,0000950123-09-066012.txt
0001140859,HAS_SEC_FILINGS,0001193125-08-243469.txt
0001140859,HAS_SEC_FILINGS,0001193125-07-255013.txt
0001140859,HAS_SEC_FILINGS,0001193125-06-249498.txt
0001140859,HAS_SEC_FILINGS,0001193125-05-240076.txt
0001140859,HAS_SEC_FILINGS,0001193125-04-211073.txt
0001140859,HAS_SEC_FILINGS,0001193125-03-097066.txt
0001140859,HAS_SEC_FILINGS,0001021408-02-015488.txt
0001140859,HAS_SEC_FILINGS,0000011454-01-500032.txt
0001140859,HAS_SEC_FILINGS,0001193125-04-211073.txt
0001140859,HAS_SEC_FILINGS,0001193125-03-097066.txt
0001140859,HAS_SEC_FILINGS,0001021408-02-015488.txt
0001140859,HAS_SEC_FILINGS,0000011454-01-500032.txt
0000351569,HAS_SEC_FILINGS,0000351569-25-000006.txt
0000351569,HAS_SEC_FILINGS,0000351569-24-000006.txt
0000351569,HAS_SEC_FILINGS,0000351569-23-000005.txt
0000351569,HAS_SEC_FILINGS,0000351569-22-000005.txt
0000351569,HAS_SEC_FILINGS,0000351569-21-000004.txt
0000351569,HAS_SEC_FILINGS,0000351569-20-000019.txt
0000351569,HAS_SEC_FILINGS,0000351569-19-000006.txt
0000351569,HAS_SEC_FILINGS,0000351569-18-000004.txt
0000351569,HAS_SEC_FILINGS,0001144204-17-011082.txt
0000351569,HAS_SEC_FILINGS,0001144204-16-085023.txt
0000351569,HAS_SEC_FILINGS,0001193125-15-092877.txt
0000351569,HAS_SEC_FILINGS,0001193125-14-099592.txt
0000351569,HAS_SEC_FILINGS,0001193125-13-087270.txt
0000351569,HAS_SEC_FILINGS,0001193125-12-081868.txt
0000351569,HAS_SEC_FILINGS,0001193125-11-068317.txt
0000351569,HAS_SEC_FILINGS,0001193125-10-058101.txt
0000351569,HAS_SEC_FILINGS,0001193125-09-055044.txt
0000351569,HAS_SEC_FILINGS,0000351569-08-000008.txt
0000351569,HAS_SEC_FILINGS,0001140361-07-005538.txt
0000351569,HAS_SEC_FILINGS,0001193125-06-056155.txt
0000351569,HAS_SEC_FILINGS,0001193125-05-051291.txt
0000351569,HAS_SEC_FILINGS,0001193125-04-041648.txt
0000351569,HAS_SEC_FILINGS,0000931763-03-000769.txt
0000351569,HAS_SEC_FILINGS,0001144204-16-085023.txt
0000351569,HAS_SEC_FILINGS,0001193125-15-092877.txt
0000351569,HAS_SEC_FILINGS,0001193125-14-099592.txt
0000351569,HAS_SEC_FILINGS,0001193125-13-087270.txt
0000351569,HAS_SEC_FILINGS,0001193125-12-081868.txt
0000351569,HAS_SEC_FILINGS,0001193125-11-068317.txt
0000351569,HAS_SEC_FILINGS,0001193125-10-058101.txt
0000351569,HAS_SEC_FILINGS,0001193125-09-055044.txt
0000351569,HAS_SEC_FILINGS,0000351569-08-000008.txt
0000351569,HAS_SEC_FILINGS,0001140361-07-005538.txt
0000351569,HAS_SEC_FILINGS,0001193125-06-056155.txt
0000351569,HAS_SEC_FILINGS,0001193125-05-051291.txt
0000351569,HAS_SEC_FILINGS,0001193125-04-041648.txt
0000351569,HAS_SEC_FILINGS,0000931763-03-000769.txt
0000351569,HAS_SEC_FILINGS,0000351569-08-000008.txt
0000351569,HAS_SEC_FILINGS,0001140361-07-005538.txt
0000351569,HAS_SEC_FILINGS,0001193125-06-056155.txt
0000351569,HAS_SEC_FILINGS,0001193125-05-051291.txt
0000351569,HAS_SEC_FILINGS,0001193125-04-041648.txt
0000351569,HAS_SEC_FILINGS,0000931763-03-000769.txt
0001144980,HAS_SEC_FILINGS,0001144980-25-000077.txt
0001144980,HAS_SEC_FILINGS,0001144980-24-000076.txt
0001144980,HAS_SEC_FILINGS,0001144980-23-000080.txt
0001144980,HAS_SEC_FILINGS,0001144980-22-000079.txt
0001144980,HAS_SEC_FILINGS,0001144980-21-000075.txt
0001144980,HAS_SEC_FILINGS,0001144980-20-000059.txt
0001144980,HAS_SEC_FILINGS,0001144980-19-000053.txt
0001144980,HAS_SEC_FILINGS,0001144980-18-000053.txt
0001144980,HAS_SEC_FILINGS,0001144980-17-000063.txt
0001144980,HAS_SEC_FILINGS,0001144980-16-000161.txt
0001144980,HAS_SEC_FILINGS,0001144980-15-000058.txt
0001144980,HAS_SEC_FILINGS,0001144980-14-000010.txt
0001144980,HAS_SEC_FILINGS,0001144980-13-000012.txt
0001144980,HAS_SEC_FILINGS,0001144980-12-000031.txt
0001144980,HAS_SEC_FILINGS,0001144980-11-000043.txt
0001144980,HAS_SEC_FILINGS,0001193125-10-044910.txt
0001144980,HAS_SEC_FILINGS,0001193125-09-055555.txt
0001144980,HAS_SEC_FILINGS,0001193125-08-043541.txt
0001144980,HAS_SEC_FILINGS,0001104659-07-017473.txt
0001144980,HAS_SEC_FILINGS,0001104659-06-017120.txt
0001144980,HAS_SEC_FILINGS,0001104659-05-011093.txt
0001144980,HAS_SEC_FILINGS,0001047469-04-007493.txt
0001144980,HAS_SEC_FILINGS,0001047469-03-010047.txt
0001144980,HAS_SEC_FILINGS,0001144980-15-000058.txt
0001144980,HAS_SEC_FILINGS,0001144980-14-000010.txt
0001144980,HAS_SEC_FILINGS,0001144980-13-000012.txt
0001144980,HAS_SEC_FILINGS,0001144980-12-000031.txt
0001144980,HAS_SEC_FILINGS,0001144980-11-000043.txt
0001144980,HAS_SEC_FILINGS,0001193125-10-044910.txt
0001144980,HAS_SEC_FILINGS,0001193125-09-055555.txt
0001144980,HAS_SEC_FILINGS,0001193125-08-043541.txt
0001144980,HAS_SEC_FILINGS,0001104659-07-017473.txt
0001144980,HAS_SEC_FILINGS,0001104659-06-017120.txt
0001144980,HAS_SEC_FILINGS,0001104659-05-011093.txt
0001144980,HAS_SEC_FILINGS,0001047469-04-007493.txt
0001144980,HAS_SEC_FILINGS,0001047469-03-010047.txt
0001144980,HAS_SEC_FILINGS,0001104659-06-017120.txt
0001144980,HAS_SEC_FILINGS,0001104659-05-011093.txt
0001144980,HAS_SEC_FILINGS,0001047469-04-007493.txt
0001144980,HAS_SEC_FILINGS,0001047469-03-010047.txt
0000771497,HAS_SEC_FILINGS,0000771497-24-000029.txt
0000771497,HAS_SEC_FILINGS,0000771497-23-000025.txt
0000771497,HAS_SEC_FILINGS,0000771497-22-000028.txt
0000771497,HAS_SEC_FILINGS,0000771497-21-000038.txt
0000771497,HAS_SEC_FILINGS,0000771497-20-000018.txt
0000771497,HAS_SEC_FILINGS,0001628280-19-015259.txt
0000771497,HAS_SEC_FILINGS,0001628280-18-015372.txt
0000771497,HAS_SEC_FILINGS,0001628280-17-012508.txt
0000771497,HAS_SEC_FILINGS,0001628280-16-022122.txt
0000771497,HAS_SEC_FILINGS,0001628280-15-009602.txt
0000771497,HAS_SEC_FILINGS,0001445305-14-005592.txt
0000771497,HAS_SEC_FILINGS,0001193125-13-477634.txt
0000771497,HAS_SEC_FILINGS,0001193125-12-509900.txt
0000771497,HAS_SEC_FILINGS,0001193125-11-351704.txt
0000771497,HAS_SEC_FILINGS,0000950123-10-116105.txt
0000771497,HAS_SEC_FILINGS,0000950123-09-072792.txt
0000771497,HAS_SEC_FILINGS,0000950123-08-018152.txt
0000771497,HAS_SEC_FILINGS,0000950134-07-026080.txt
0000771497,HAS_SEC_FILINGS,0000950134-06-023656.txt
0000771497,HAS_SEC_FILINGS,0000950134-06-006158.txt
0000771497,HAS_SEC_FILINGS,0000950134-05-000777.txt
0000771497,HAS_SEC_FILINGS,0000950149-04-000137.txt
0000771497,HAS_SEC_FILINGS,0000950149-02-002436.txt
0000771497,HAS_SEC_FILINGS,0000950149-01-501984.txt
0000771497,HAS_SEC_FILINGS,0001445305-14-005592.txt
0000771497,HAS_SEC_FILINGS,0001193125-13-477634.txt
0000771497,HAS_SEC_FILINGS,0001193125-12-509900.txt
0000771497,HAS_SEC_FILINGS,0001193125-11-351704.txt
0000771497,HAS_SEC_FILINGS,0000950123-10-116105.txt
0000771497,HAS_SEC_FILINGS,0000950123-09-072792.txt
0000771497,HAS_SEC_FILINGS,0000950123-08-018152.txt
0000771497,HAS_SEC_FILINGS,0000950134-07-026080.txt
0000771497,HAS_SEC_FILINGS,0000950134-06-023656.txt
0000771497,HAS_SEC_FILINGS,0000950134-06-006158.txt
0000771497,HAS_SEC_FILINGS,0000950134-05-000777.txt
0000771497,HAS_SEC_FILINGS,0000950149-04-000137.txt
0000771497,HAS_SEC_FILINGS,0000950149-02-002436.txt
0000771497,HAS_SEC_FILINGS,0000950149-01-501984.txt
0000771497,HAS_SEC_FILINGS,0000950134-06-006158.txt
0000771497,HAS_SEC_FILINGS,0000950134-05-000777.txt
0000771497,HAS_SEC_FILINGS,0000950149-04-000137.txt
0000771497,HAS_SEC_FILINGS,0000950149-02-002436.txt
0000771497,HAS_SEC_FILINGS,0000950149-01-501984.txt
